method,seed,epoch,interval,alpha,alpha_over_tau2,wiener_gain_mean,wiener_gain_median,wiener_gain_p10,wiener_gain_p90,wiener_gain_min,wiener_gain_max,cos_raw,cos_filtered,NSR_raw,NSR_filtered,layer,tau2,interval_steps,fitted_batches,first_batch_identity
Wiener-Residual-AG,42,2,4,2.0787163064617526e-06,0.11940951509171063,0.07792135395875943,0.02127659574468085,0.02127659574468085,0.2685625706342831,0.02127659574468085,0.6204966814530143,0.018641603841188455,0.01751130948555795,38.978204934661875,6.389838193108085,conv1,1.7408297026122455e-05,47,46,True
Wiener-Residual-AG,42,2,4,2.5271748425409683e-06,0.14517071019346417,0.06811736107092069,0.02127659574468085,0.02127659574468085,0.22573191370816553,0.02127659574468085,0.6546641272578612,0.0193047862203328,0.00795347484819505,51.548776312084684,8.047353236283245,conv2,1.7408297026122455e-05,47,46,True
Wiener-Residual-AG,42,2,4,3.4660891838576734e-06,0.19910558618436636,0.05489886338507241,0.02127659574468085,0.02127659574468085,0.14779918271341907,0.02127659574468085,0.6281172052671183,0.017945367803973277,0.008853198192904815,56.91700936092659,7.20636342870046,fc1,1.7408297026122455e-05,47,46,True
Wiener-Residual-AG,42,2,4,3.7178079959572502e-06,0.21356528960750165,0.0625022782152859,0.02127659574468085,0.02127659574468085,0.18974239249467634,0.02127659574468085,0.5910277397992953,0.05297286908826387,0.027103534739661237,19.916723300612077,2.96163923237469,fc2,1.7408297026122455e-05,47,46,True
Wiener-Residual-AG,42,2,5,2.024157349727266e-06,0.1162754373210583,0.07210161217427659,0.021739130434782608,0.021739130434782608,0.22552220514876006,0.021739130434782608,0.672170671836301,0.03097374720006114,0.007629298467992584,38.44903283068804,6.396185656053476,conv1,1.7408297026122455e-05,46,45,True
Wiener-Residual-AG,42,2,5,2.511432155812802e-06,0.1442663892995512,0.06722497887163649,0.021739130434782608,0.021739130434782608,0.21545384170987128,0.021739130434782608,0.6696647722424424,0.020459413325026442,0.006909764991469087,45.16838532016085,6.683838609366896,conv2,1.7408297026122455e-05,46,45,True
Wiener-Residual-AG,42,2,5,3.5078975988616696e-06,0.2015072234577458,0.0558716273455794,0.021739130434782608,0.021739130434782608,0.15073695462346354,0.021739130434782608,0.6387587588638163,0.0175644155623021,0.008930753347922753,57.167398019676156,6.797633750386147,fc1,1.7408297026122455e-05,46,45,True
Wiener-Residual-AG,42,2,5,3.5218008647779634e-06,0.2023058808965194,0.053123683765932614,0.021739130434782608,0.021739130434782608,0.14001247883226126,0.021739130434782608,0.5391470335624345,0.061674879583428266,0.03613901021100001,18.01065527015009,2.118438071977292,fc2,1.7408297026122455e-05,46,45,True
Wiener-Residual-AG,42,3,1,2.1416246347517953e-06,0.12302321309994463,0.07622396320177835,0.02127659574468085,0.02127659574468085,0.260444861680448,0.02127659574468085,0.6248147646660315,0.03439507434046582,0.0066919575292489555,36.17006779073298,5.96666916151055,conv1,1.7408297026122455e-05,47,46,True
Wiener-Residual-AG,42,3,1,2.5705937792370756e-06,0.14766486207006393,0.06880639293561275,0.02127659574468085,0.02127659574468085,0.22652409230111528,0.02127659574468085,0.6668747916453253,0.016576749789921352,0.0056258424940386995,63.22099759908136,9.200149620681211,conv2,1.7408297026122455e-05,47,46,True
