task,method,source,beta,epoch,layer,group,trace_S,d_total,tau,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,G_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_eigenvalue_min,G_eigenvalue_max,cosA,relative_error_A,cosG,relative_error_G,n
vit,dp_kfm,public,0.75,3,blocks.4.mlp.fc2,mlp_fc2,8082.965426109873,5526346,79.501336737047,3592.9459269531285,0.9678399507397866,54921.61348400359,8092.814986520781,6.799880747896103,0.0013756687253247,11.133032476796348,0.001,0.0067998807478961,0.9824468654006548,0.1931050218149505,0.923585143086708,1.6135825653039593,1
vit,dp_kfm,public,0.75,3,blocks.5.attn.k_proj,attention_qkv,13765.744375084272,5526346,79.501336737047,3203.4088424088804,0.8815039354536949,21373.228608546237,32490.43778926108,1.4534304796332524,0.0010000156746647,32.49094706598249,0.0010004215432064,0.001454043163378,0.9874082934506354,0.1614340762493589,0.9940021073460764,1.1201347397456825,1
vit,dp_kfm,public,0.75,3,blocks.5.attn.out_proj,attention_out,3581.5236556043465,5526346,79.501336737047,1270.081517754321,0.9624303351404389,13899.48072569568,2192.453047681344,6.273527798787552,0.0049094198612724,10.763672537194015,0.001,0.0062735277987875,0.9804134659159416,0.1974872279539984,0.8916176126197349,2.0213291178230017,1
vit,dp_kfm,public,0.75,3,blocks.5.attn.q_proj,attention_qkv,13702.207021206876,5526346,79.501336737047,2552.740976920905,0.881050768363562,21383.168136949625,32490.43778926108,1.0737918493967669,0.0010000156746647,32.49094706598249,0.0010003227637581,0.0010741384304895,0.9874082934506354,0.1614340762493589,0.9629412085337102,1.7052505711867991,1
vit,dp_kfm,public,0.75,3,blocks.5.attn.v_proj,attention_qkv,13892.053603441213,5526346,79.501336737047,2907.7184834993072,0.881322732086693,21377.714364112537,32490.43778926108,1.27736274711451,0.0010000156746647,32.49094706598249,0.0010028167662026,0.0012809607793291,0.9874082934506354,0.1614340762493589,0.9290123651976226,1.3159617345858834,1
vit,dp_kfm,public,0.75,3,blocks.5.mlp.fc1,mlp_fc1,54553.82667778318,5526346,79.501336737047,5762.364783465497,0.846863396702705,85221.78060206425,36795.22349599606,2.80764946340135,0.001,36.79522349599606,0.0010003241438111,0.0028085595455988,0.9797160722315204,0.2004229367769354,0.8849769561148171,1.992557606991315,1
vit,dp_kfm,public,0.75,3,blocks.5.mlp.fc2,mlp_fc2,7642.897486805381,5526346,79.501336737047,2999.3794773887453,0.923245194391144,58967.76921083513,5951.075746599705,7.268527022035774,0.0017238704624145,10.258883699154778,0.001,0.0072685270220357,0.9719025989468862,0.2538692184926374,0.8701987841531503,1.950087831574218,1
vit,dp_kfm,public,0.75,3,blocks.6.attn.k_proj,attention_qkv,12204.267779232485,5526346,79.501336737047,2631.405314681619,0.812202474181366,23648.573924404554,22599.70671376771,1.607487212638882,0.001,22.599706713767716,0.0010001871928707,0.0016077881227848,0.9737012508054504,0.2305523056142284,0.9924677074029308,1.4024952635672527,1
vit,dp_kfm,public,0.75,3,blocks.6.attn.out_proj,attention_out,3264.441031385741,5526346,79.501336737047,1719.3481528742009,1.035620362132083,12169.091082420851,2524.214778718716,8.160037039866554,0.0041030092619424,10.35687661621495,0.001,0.0081600370398665,0.9730981296454994,0.2355660694857423,0.8634560315821556,1.982023504403696,1
vit,dp_kfm,public,0.75,3,blocks.6.attn.q_proj,attention_qkv,12162.428905554969,5526346,79.501336737047,1995.675491481502,0.8116169378898128,23662.415883597176,22599.70671376771,1.1117754897512049,0.001,22.599706713767716,0.0010000793724373,0.0011118637340815,0.9737012508054504,0.2305523056142284,0.9585817221046248,1.8405012225910231,1
vit,dp_kfm,public,0.75,3,blocks.6.attn.v_proj,attention_qkv,12375.634299753763,5526346,79.501336737047,2620.6157649691686,0.8124352409184865,23644.333279803574,22599.70671376771,1.5987049853193749,0.001,22.599706713767716,0.0010021066376429,0.0016020728774214,0.9737012508054504,0.2305523056142284,0.8951258129584454,1.5739556989996033,1
vit,dp_kfm,public,0.75,3,blocks.6.mlp.fc1,mlp_fc1,63020.24522692752,5526346,79.501336737047,5447.512029208134,0.8004518730481369,93300.88431992194,35189.33593494388,2.723870937536772,0.001,35.189335934943884,0.0010003295374757,0.0027247685550897,0.9647613675149674,0.2685161949990814,0.8323033151459207,1.802456901280546,1
vit,dp_kfm,public,0.75,3,blocks.6.mlp.fc2,mlp_fc2,7649.315262516262,5526346,79.501336737047,2162.6407594870097,0.9087625195858446,68758.93004287696,2576.4067565984687,10.85503969186292,0.0019445262483397,5.009890564605638,0.001,0.0108550396918629,0.9416142553295136,0.3433476494873521,0.8437867219352282,1.919620207521991,1
vit,dp_kfm,public,0.75,3,blocks.7.attn.k_proj,attention_qkv,13463.669696921104,5526346,79.501336737047,1962.44137023168,0.766900406755976,25384.852011898543,20250.69234901662,1.213265118277701,0.0010000192787255,20.251082756555878,0.0010002775078047,0.0012136018088172,0.958316970871452,0.2882929491228305,0.9781649228295938,1.2625370943631615,1
vit,dp_kfm,public,0.75,3,blocks.7.attn.out_proj,attention_out,3641.5439874665663,5526346,79.501336737047,960.4421854747476,0.929646621080267,17023.383909233406,838.3870951322361,11.302739498735024,0.0070279082675856,5.892107597316983,0.001,0.011302739498735,0.941683294043708,0.336722791553424,0.837046539098405,2.0229246994374783,1
vit,dp_kfm,public,0.75,3,blocks.7.attn.q_proj,attention_qkv,13464.027109776389,5526346,79.501336737047,1845.922848760735,0.7668058092700203,25386.89179376656,20250.69234901662,1.1181794800633469,0.0010000192787255,20.251082756555878,0.0010002517085108,0.0011184609353551,0.958316970871452,0.2882929491228305,0.928105613422748,2.018385978554487,1
vit,dp_kfm,public,0.75,3,blocks.7.attn.v_proj,attention_qkv,13590.299663806372,5526346,79.501336737047,2041.8405206906853,0.7670167210333829,25382.471132934872,20250.69234901662,1.279153161139599,0.0010000192787255,20.251082756555878,0.0010018754350918,0.0012815521298658,0.958316970871452,0.2882929491228305,0.8637831226003354,1.618437610398239,1
vit,dp_kfm,public,0.75,3,blocks.7.mlp.fc1,mlp_fc1,87256.48645538402,5526346,79.501336737047,6771.91669388789,0.8375075662454589,95517.00090241389,47468.43416234028,2.699047762734773,0.001,47.46843416234028,0.001000378594573,0.0027000696075702,0.9550364354542926,0.297558188173964,0.8222657838803097,1.9498385664057427,1
vit,dp_kfm,public,0.75,3,blocks.7.mlp.fc2,mlp_fc2,23267.667156662694,5526346,79.501336737047,74436.85499412924,0.8911640710364526,4055.9158220806607,313898.1914708245,9.975359145211511,0.0020000035312377,627.7974913908057,0.001,0.0099753591452115,0.9999827870783892,0.0246598439030142,0.829636035353427,1.7272625132137815,1
vit,dp_kfm,public,0.75,3,blocks.8.attn.k_proj,attention_qkv,15779.03000869562,5526346,79.501336737047,2895.146484243892,0.7461857329557773,24831.56669139335,35387.937118824084,1.1660185948283972,0.001,35.387937118824084,0.0010000677128982,0.0011660975493268,0.965081814401388,0.2619511964643463,0.9718683893646476,1.29981013053888,1
vit,dp_kfm,public,0.75,3,blocks.8.attn.out_proj,attention_out,3039.54991031358,5526346,79.501336737047,606.353087785261,0.8988167198337613,18770.143618410413,513.5440031614511,9.993626845303204,0.0069002663519663,3.543590405269074,0.001,0.0099936268453032,0.8907832196426599,0.4564374699633512,0.8308038657881274,1.7090679574361065,1
vit,dp_kfm,public,0.75,3,blocks.8.attn.q_proj,attention_qkv,15810.059093737676,5526346,79.501336737047,2950.4529162029926,0.7461816856463263,24831.64546406353,35387.937118824084,1.1958122675291964,0.001,35.387937118824084,0.0010001200336667,0.0011959558052604,0.965081814401388,0.2619511964643463,0.9143578288234324,2.0001437301830918,1
vit,dp_kfm,public,0.75,3,blocks.8.attn.v_proj,attention_qkv,16020.603443080458,5526346,79.501336737047,3458.9602564572115,0.7470141512084654,24814.14042644528,35387.937118824084,1.4782192348175616,0.001,35.387937118824084,0.0010018597643679,0.0014809683742784,0.965081814401388,0.2619511964643463,0.8473899662202525,1.6963308241773851,1
vit,dp_kfm,public,0.75,3,blocks.8.mlp.fc1,mlp_fc1,107729.8995913858,5526346,79.501336737047,7791.876285196399,0.8022964578071379,96893.49485345952,74758.34383393424,2.066314355763514,0.001,74.75834383393423,0.0010003895932846,0.0020671193779604,0.958756470436694,0.2843073076386542,0.7765032377480653,1.6957364902594296,1
vit,dp_kfm,public,0.75,3,blocks.8.mlp.fc2,mlp_fc2,11046.652048532877,5526346,79.501336737047,1256.2736572440697,0.7891340372556737,89057.47041276953,1212.3768554755843,11.1808468962405,0.0026086835030763,3.1627075023907416,0.001,0.0111808468962405,0.8743908228866767,0.4928270508363231,0.8445922132582195,1.7433317976282614,1
vit,dp_kfm,public,0.75,3,blocks.9.attn.k_proj,attention_qkv,17336.110893041467,5526346,79.501336737047,2734.275919963592,0.6992883876991454,26874.567766847005,33589.84172241886,1.1382783952407474,0.001,33.58984172241886,0.0010001102245274,0.0011384038614389,0.949960059842372,0.3134112824731375,0.9789966991903924,1.303114829915428,1
vit,dp_kfm,public,0.75,3,blocks.9.attn.out_proj,attention_out,2027.042348341949,5526346,79.501336737047,733.5259468136394,0.8599095858400241,18758.2771230432,607.0567928506158,10.897444127805644,0.0044273730385301,2.68766687752341,0.001,0.0108974441278056,0.8470120121346274,0.5393157773814873,0.8390074493692468,1.7553630027960427,1
vit,dp_kfm,public,0.75,3,blocks.9.attn.q_proj,attention_qkv,17402.10720499641,5526346,79.501336737047,2815.93493467638,0.6993361881224893,26873.60701026764,33589.84172241886,1.1838286973306416,0.001,33.58984172241886,0.0010003450022364,0.0011842371208787,0.949960059842372,0.3134112824731375,0.9038528818349988,1.4306854104384348,1
vit,dp_kfm,public,0.75,3,blocks.9.attn.v_proj,attention_qkv,17661.52046693878,5526346,79.501336737047,3662.0546757110737,0.70129973095378,26829.30172431916,33589.84172241886,1.6804482450557932,0.001,33.58984172241886,0.0010010312533426,0.0016821812129257,0.949960059842372,0.3134112824731375,0.8255646834928282,1.7463559310762644,1
vit,dp_kfm,public,0.75,3,blocks.9.mlp.fc1,mlp_fc1,115980.48597807916,5526346,79.501336737047,6702.656497595593,0.7470527969569095,103880.45926366343,75695.94628177665,1.6695137289427957,0.001,75.69594628177664,0.0010004979808573,0.0016703451148209,0.9444486796478846,0.3286604823215585,0.7549083560391178,1.435941593364832,1
vit,dp_kfm,public,0.75,3,blocks.9.mlp.fc2,mlp_fc2,9822.816953139549,5526346,79.501336737047,2324.45947321266,0.7995094029515782,91319.73141864764,2995.447552726033,10.279395715780652,0.0011388874574362,3.4114776472078385,0.001,0.0102793957157806,0.8448782098542389,0.536000240773056,0.8377388649503916,1.7862400622944092,1
vit,dp_kfm,public,0.75,3,head,patch_head,223024.99120843265,5526346,79.501336737047,1250982.1819008717,1.475140399079348,1002.6368310105996,625645.750284694,215.44661067470545,0.001,625.645750284694,0.001,0.2154466106747054,0.8570342012058488,0.5152853080406629,0.8531101488081809,2.1814191698857006,1
vit,dp_kfm,public,0.75,3,identity,identity,3785535.65007123,5526346,79.501336737047,,,,,,,,,,,,,,1
vit,dp_kfm,public,0.75,3,patch_embed,patch_head,13389.819203171844,5526346,79.501336737047,88259.50068298438,0.9366797470031818,1118.5381503269143,177224.42747494573,22.1730297398508,0.0010017448026654,177.5336491283878,0.001,0.0221730297398508,0.9992661226135732,0.1339564885491184,0.9896875006872528,1.3530774641943442,1
vit,dp_kfm,public,0.75,4,blocks.0.attn.k_proj,attention_qkv,5206.419677205919,5526346,79.07636821091452,24478.04987051423,1.8785799356642832,2830.7718052304067,66016.49301098667,10.765890808548004,0.001,66.01649301098666,0.001,0.010765890808548,0.9994485167241683,0.0503081161517667,0.9903469376165972,0.8969930840135193,1
vit,dp_kfm,public,0.75,4,blocks.0.attn.out_proj,attention_out,5505.027209426489,5526346,79.07636821091452,29131.09550591634,1.4557589014230692,1251.653111134169,40027.15168653034,22.393453178356037,0.0010001550905954,40.03335952131858,0.001,0.022393453178356,0.9994486185125228,0.0747962765052207,0.9941475189179242,1.1116187868774552,1
vit,dp_kfm,public,0.75,4,blocks.0.attn.q_proj,attention_qkv,5051.274483671188,5526346,79.07636821091452,10465.764582380049,1.8743958962014244,2906.2832062758084,66016.49301098667,3.467705167826771,0.001,66.01649301098666,0.001,0.0034677051678267,0.9994485167241683,0.0503081161517667,0.9985471514777045,1.0313116489952,1
vit,dp_kfm,public,0.75,4,blocks.0.attn.v_proj,attention_qkv,6709.564754888646,5526346,79.07636821091452,28728.903714453143,1.8942365571461923,2728.6047344177778,66016.49301098667,13.32824463393225,0.001,66.01649301098666,0.0010010067500914,0.0133416628454367,0.9994485167241683,0.0503081161517667,0.9321985244462831,1.1594676905418342,1
vit,dp_kfm,public,0.75,4,blocks.0.mlp.fc1,mlp_fc1,40586.31936065365,5526346,79.07636821091452,16873.20789034329,2.065357056321079,16582.019626561712,131996.96116628856,3.27868436875628,0.001000000003714,131.99696165653657,0.00100077592123,0.0032812283695645,0.9988200069631752,0.10550587297031,0.99051134382705,1.0294513837853716,1
vit,dp_kfm,public,0.75,4,blocks.0.mlp.fc2,mlp_fc2,15825.744820731086,5526346,79.07636821091452,19768.477032839724,1.332430989654627,10817.837304705638,71576.16066663917,7.467855124617476,0.0010077994996161,72.13441890428453,0.001,0.0074678551246174,0.9974727036736692,0.1495113781512086,0.9918229836513678,1.053352477012333,1
vit,dp_kfm,public,0.75,4,blocks.1.attn.k_proj,attention_qkv,7232.479370994888,5526346,79.07636821091452,3601.780001208648,1.726205880683709,7720.112425377884,21991.656730295017,2.5105273779825543,0.0010000000006299,21.99165674414975,0.0010000001828799,0.0025105278371075,0.9953066288921228,0.1070404761960753,0.9952535799872244,1.2379439217989152,1
vit,dp_kfm,public,0.75,4,blocks.1.attn.out_proj,attention_out,4930.142934818516,5526346,79.07636821091452,6381.400771916343,1.404681709374359,5332.772737373825,16585.753975552554,7.136514322206138,0.0012101465020343,20.0711921571178,0.001,0.0071365143222061,0.9933193397728812,0.17040975177917,0.9904438336499134,1.1003545288038794,1
vit,dp_kfm,public,0.75,4,blocks.1.attn.q_proj,attention_qkv,7201.587095669469,5526346,79.07636821091452,3067.774645418789,1.7259859674661584,7725.72104946297,21991.656730295017,2.026935786398792,0.0010000000006299,21.99165674414975,0.001000000079653,0.0020269359478503,0.9953066288921228,0.1070404761960753,0.9948707185147344,1.2580556761617494,1
vit,dp_kfm,public,0.75,4,blocks.1.attn.v_proj,attention_qkv,7765.039206125553,5526346,79.07636821091452,3804.547806121349,1.728927636855968,7676.940918535692,21991.656730295017,2.7007192886682665,0.0010000000006299,21.99165674414975,0.0010012357910877,0.0027040568134957,0.9953066288921228,0.1070404761960753,0.9954916594209609,0.9757672247352008,1
vit,dp_kfm,public,0.75,4,blocks.1.mlp.fc1,mlp_fc1,42734.74127916126,5526346,79.07636821091452,8083.220974785478,1.3895898702795162,43349.1494327985,55369.17513529847,2.929844346964064,0.001,55.36917513529846,0.0010008060407395,0.0029322059208681,0.9971638158841828,0.0911542104029875,0.9870156542086566,1.1011716313925612,1
vit,dp_kfm,public,0.75,4,blocks.1.mlp.fc2,mlp_fc2,8291.03368074783,5526346,79.07636821091452,7064.213720369548,1.1514875613549165,30800.08324732201,16380.28375796717,8.27491774934229,0.0010603369601583,17.36862028645361,0.001,0.0082749177493422,0.9963236602741112,0.1179967792484129,0.981969131366486,1.1377252678395149,1
vit,dp_kfm,public,0.75,4,blocks.10.attn.k_proj,attention_qkv,18577.374082388604,5526346,79.07636821091452,3135.0805176528115,0.6753039204437123,27321.358757073096,39955.404682384586,1.1483899907299406,0.001,39.95540468238459,0.0010000838132641,0.0011484862410435,0.952922328714456,0.3035817161432512,0.9837306122771216,1.8794425749653776,1
vit,dp_kfm,public,0.75,4,blocks.10.attn.out_proj,attention_out,1295.8485930352751,5526346,79.07636821091452,946.0348896528948,0.8285334891487578,15952.844087975114,826.335356699941,11.23879809288328,0.0030644486321485,2.53226225353515,0.001,0.0112387980928832,0.9383755611037196,0.3477132194505844,0.8546927360690716,2.1426539764087766,1
vit,dp_kfm,public,0.75,4,blocks.10.attn.q_proj,attention_qkv,18659.814627919288,5526346,79.07636821091452,3151.128355059134,0.6753340192178161,27320.79310627261,39955.404682384586,1.1562345018705251,0.001,39.95540468238459,0.0010004646338427,0.0011567717275502,0.952922328714456,0.3035817161432512,0.8428217108164077,2.051829439925456,1
vit,dp_kfm,public,0.75,4,blocks.10.attn.v_proj,attention_qkv,18955.10102648497,5526346,79.07636821091452,4507.700805536237,0.6783147128110105,27252.210221056303,39955.404682384586,1.8636509550243772,0.001,39.95540468238459,0.0010005362056358,0.0018646502551696,0.952922328714456,0.3035817161432512,0.8627010040878459,2.0320055548415583,1
vit,dp_kfm,public,0.75,4,blocks.10.mlp.fc1,mlp_fc1,110609.4877126914,5526346,79.07636821091452,6283.053815409163,0.7172349062379009,103793.96151263305,82651.75045799822,1.4027350546724424,0.001,82.65175045799822,0.0010002867313109,0.0014031372627335,0.9580913518251576,0.2864809901021535,0.652780718909259,1.4271984440809586,1
vit,dp_kfm,public,0.75,4,blocks.10.mlp.fc2,mlp_fc2,7386.24943783085,5526346,79.07636821091452,2197.4021162873278,0.9065084931350484,82827.77848310884,2494.6720286449618,11.451593596363727,0.0013245263169531,3.304258754107136,0.001,0.0114515935963637,0.8688871760137215,0.4951999701369251,0.8821301936700127,2.197639982683397,1
vit,dp_kfm,public,0.75,4,blocks.11.attn.k_proj,attention_qkv,19175.949336173773,5526346,79.07636821091452,3735.06703533221,0.6707910764988863,27004.482230040583,49239.47856128163,1.1769312357044155,0.001,49.23947856128163,0.001000126675558,0.0011770803241254,0.96479971218364,0.2650734872413819,0.9789403762995196,1.7478953706935902,1
vit,dp_kfm,public,0.75,4,blocks.11.attn.out_proj,attention_out,1941.4400265202848,5526346,79.07636821091452,1084.1233951149868,0.8454507893488887,17046.84602961077,988.2894001407884,11.26905463887351,0.0040083860557087,3.9614454505290655,0.001,0.0112690546388735,0.9290401416824492,0.3712135518943705,0.8829663718686392,2.234718073663164,1
