task,method,source,beta,epoch,level,layer,group,noise_rms,noise_energy_share,snr,n
mnist,dp_kfm,public,0.5,2,group,fc2,fc2,5.291341671100647,0.1575873895085819,0.1226988954442064,1
mnist,dp_kfm,public,0.5,2,layer,conv1,conv1,0.9847448918772836,0.0006656321197784,0.3155279777933694,1
mnist,dp_kfm,public,0.5,2,layer,conv2,conv2,0.6845555658915241,0.0092563750684624,0.2229003644126431,1
mnist,dp_kfm,public,0.5,2,layer,fc1,fc1,0.9857469174371188,0.8324906033031731,0.0656537091955841,1
mnist,dp_kfm,public,0.5,2,layer,fc2,fc2,5.291341671100647,0.1575873895085819,0.1226988954442064,1
mnist,dp_kfm,public,0.5,3,group,conv1,conv1,1.0247755246363777,0.0007133049772316,0.2669865280156448,1
mnist,dp_kfm,public,0.5,3,group,conv2,conv2,0.7163337646406862,0.0101117511468968,0.224790051328487,1
mnist,dp_kfm,public,0.5,3,group,fc1,fc1,1.0044088220307903,0.8632900483439486,0.0499786781971593,1
mnist,dp_kfm,public,0.5,3,group,fc2,fc2,4.786340428386434,0.1258848955319214,0.072302392186462,1
mnist,dp_kfm,public,0.5,3,layer,conv1,conv1,1.0247755246363777,0.0007133049772316,0.2669865280156448,1
mnist,dp_kfm,public,0.5,3,layer,conv2,conv2,0.7163337646406862,0.0101117511468968,0.224790051328487,1
mnist,dp_kfm,public,0.5,3,layer,fc1,fc1,1.0044088220307903,0.8632900483439486,0.0499786781971593,1
mnist,dp_kfm,public,0.5,3,layer,fc2,fc2,4.786340428386434,0.1258848955319214,0.072302392186462,1
mnist,dp_kfm,public,0.5,4,group,conv1,conv1,1.114733366125093,0.0008478017195,0.2604134548939887,1
mnist,dp_kfm,public,0.5,4,group,conv2,conv2,0.8112768897678175,0.0130010520471013,0.2661314697725472,1
mnist,dp_kfm,public,0.5,4,group,fc1,fc1,1.0357068982320958,0.9105024054041736,0.0427338975237128,1
mnist,dp_kfm,public,0.5,4,group,fc2,fc2,3.6941183766737344,0.0756487408292245,0.0706050540950379,1
mnist,dp_kfm,public,0.5,4,layer,conv1,conv1,1.114733366125093,0.0008478017195,0.2604134548939887,1
mnist,dp_kfm,public,0.5,4,layer,conv2,conv2,0.8112768897678175,0.0130010520471013,0.2661314697725472,1
mnist,dp_kfm,public,0.5,4,layer,fc1,fc1,1.0357068982320958,0.9105024054041736,0.0427338975237128,1
mnist,dp_kfm,public,0.5,4,layer,fc2,fc2,3.6941183766737344,0.0756487408292245,0.0706050540950379,1
mnist,dp_kfm,public,0.5,5,group,conv1,conv1,1.2466453307776129,0.0010571715588086,0.3116854383862395,1
mnist,dp_kfm,public,0.5,5,group,conv2,conv2,0.925580816615339,0.0167664967127855,0.2778384846000826,1
mnist,dp_kfm,public,0.5,5,group,fc1,fc1,1.029665107033551,0.9057024936069876,0.042203418910357,1
mnist,dp_kfm,public,0.5,5,group,fc2,fc2,3.750155568904803,0.0764738381214146,0.077042092251135,1
mnist,dp_kfm,public,0.5,5,layer,conv1,conv1,1.2466453307776129,0.0010571715588086,0.3116854383862395,1
mnist,dp_kfm,public,0.5,5,layer,conv2,conv2,0.925580816615339,0.0167664967127855,0.2778384846000825,1
mnist,dp_kfm,public,0.5,5,layer,fc1,fc1,1.029665107033551,0.9057024936069876,0.042203418910357,1
mnist,dp_kfm,public,0.5,5,layer,fc2,fc2,3.750155568904803,0.0764738381214146,0.077042092251135,1
mnist,dp_kfm,public,0.75,1,group,conv1,conv1,3.7945176520269337,0.009788278172831,0.0331351498377059,1
mnist,dp_kfm,public,0.75,1,group,conv2,conv2,1.8202382682703613,0.0652733774839672,0.0410423998594811,1
mnist,dp_kfm,public,0.75,1,group,fc1,fc1,1.0090848041366702,0.8627432855655371,0.0407307452599488,1
mnist,dp_kfm,public,0.75,1,group,fc2,fc2,3.364221469011835,0.0621950587776623,0.1499209662536216,1
mnist,dp_kfm,public,0.75,1,layer,conv1,conv1,3.7945176520269337,0.009788278172831,0.0331351498377059,1
mnist,dp_kfm,public,0.75,1,layer,conv2,conv2,1.8202382682703613,0.0652733774839672,0.0410423998594811,1
mnist,dp_kfm,public,0.75,1,layer,fc1,fc1,1.0090848041366702,0.8627432855655371,0.0407307452599488,1
mnist,dp_kfm,public,0.75,1,layer,fc2,fc2,3.364221469011835,0.0621950587776623,0.1499209662536216,1
mnist,dp_kfm,public,0.75,2,group,conv1,conv1,0.3333829329528586,7.662899685283716e-05,0.6887183161654948,1
mnist,dp_kfm,public,0.75,2,group,conv2,conv2,0.2646590203005555,0.0013974158122279,0.2131043856381396,1
mnist,dp_kfm,public,0.75,2,group,fc1,fc1,0.8864432150372518,0.6730382135014173,0.0183255972606869,1
mnist,dp_kfm,public,0.75,2,group,fc2,fc2,7.518099432912228,0.325487741689501,0.0265662228384119,1
mnist,dp_kfm,public,0.75,2,layer,conv1,conv1,0.3333829329528586,7.662899685283716e-05,0.6887183161654948,1
mnist,dp_kfm,public,0.75,2,layer,conv2,conv2,0.2646590203005555,0.0013974158122279,0.2131043856381396,1
mnist,dp_kfm,public,0.75,2,layer,fc1,fc1,0.8864432150372518,0.6730382135014173,0.0183255972606869,1
mnist,dp_kfm,public,0.75,2,layer,fc2,fc2,7.518099432912228,0.325487741689501,0.0265662228384119,1
mnist,dp_kfm,public,0.75,3,group,conv1,conv1,1.4526534785435965,0.0014441562362411,0.2170240798355884,1
mnist,dp_kfm,public,0.75,3,group,conv2,conv2,0.9275337730951052,0.0171996866235701,0.211099920921079,1
mnist,dp_kfm,public,0.75,3,group,fc1,fc1,1.0472934918771883,0.9582429412060964,0.0341945737455949,1
mnist,dp_kfm,public,0.75,3,group,fc2,fc2,2.0254284136800527,0.0231132159340895,0.1038460254435919,1
mnist,dp_kfm,public,0.75,3,layer,conv1,conv1,1.4526534785435965,0.0014441562362411,0.2170240798355884,1
mnist,dp_kfm,public,0.75,3,layer,conv2,conv2,0.9275337730951052,0.0171996866235701,0.211099920921079,1
mnist,dp_kfm,public,0.75,3,layer,fc1,fc1,1.0472934918771883,0.9582429412060964,0.0341945737455949,1
mnist,dp_kfm,public,0.75,3,layer,fc2,fc2,2.0254284136800527,0.0231132159340895,0.1038460254435919,1
mnist,dp_kfm,public,0.75,4,group,conv1,conv1,0.5315159526036465,0.0001945625920884,0.8395721141700664,1
mnist,dp_kfm,public,0.75,4,group,conv2,conv2,0.4521771113610516,0.0040054925766567,0.6418034400598986,1
mnist,dp_kfm,public,0.75,4,group,fc1,fc1,0.9885584605924526,0.8441527859507993,0.036620223611018,1
mnist,dp_kfm,public,0.75,4,group,fc2,fc2,5.151704076842297,0.1516471588804508,0.0625991700101482,1
mnist,dp_kfm,public,0.75,4,layer,conv1,conv1,0.5315159526036465,0.0001945625920884,0.8395721141700664,1
mnist,dp_kfm,public,0.75,4,layer,conv2,conv2,0.4521771113610516,0.0040054925766567,0.6418034400598986,1
mnist,dp_kfm,public,0.75,4,layer,fc1,fc1,0.9885584605924526,0.8441527859507993,0.036620223611018,1
mnist,dp_kfm,public,0.75,4,layer,fc2,fc2,5.151704076842297,0.1516471588804508,0.0625991700101482,1
mnist,dp_kfm,public,0.75,5,group,conv1,conv1,1.6367018147265755,0.0018444595972047,0.1583721559413047,1
mnist,dp_kfm,public,0.75,5,group,conv2,conv2,1.116475806912436,0.0253347113200321,0.1178000571501548,1
mnist,dp_kfm,public,0.75,5,group,fc1,fc1,1.0082001380315904,0.8798218627217491,0.0271133129454656,1
mnist,dp_kfm,public,0.75,5,group,fc2,fc2,4.111203522818272,0.0929989663610119,0.0219213518229968,1
mnist,dp_kfm,public,0.75,5,layer,conv1,conv1,1.6367018147265755,0.0018444595972047,0.1583721559413047,1
mnist,dp_kfm,public,0.75,5,layer,conv2,conv2,1.116475806912436,0.0253347113200321,0.1178000571501548,1
mnist,dp_kfm,public,0.75,5,layer,fc1,fc1,1.0082001380315904,0.8798218627217491,0.0271133129454656,1
mnist,dp_kfm,public,0.75,5,layer,fc2,fc2,4.111203522818272,0.0929989663610119,0.0219213518229968,1
mnist,dp_kfm,public,1.0,1,group,conv1,conv1,2.966330910057064,0.0060248582512113,0.0332171124995093,1
mnist,dp_kfm,public,1.0,1,group,conv2,conv2,1.5406521545678398,0.0469289504579204,0.0384659145317485,1
mnist,dp_kfm,public,1.0,1,group,fc1,fc1,1.0174893224440014,0.8792469714293814,0.0113550451829583,1
mnist,dp_kfm,public,1.0,1,group,fc2,fc2,3.489311424823151,0.0677992198614879,0.0350375321223444,1
mnist,dp_kfm,public,1.0,1,layer,conv1,conv1,2.966330910057064,0.0060248582512113,0.0332171124995093,1
mnist,dp_kfm,public,1.0,1,layer,conv2,conv2,1.5406521545678398,0.0469289504579204,0.0384659145317485,1
mnist,dp_kfm,public,1.0,1,layer,fc1,fc1,1.0174893224440014,0.8792469714293814,0.0113550451829583,1
mnist,dp_kfm,public,1.0,1,layer,fc2,fc2,3.489311424823151,0.0677992198614879,0.0350375321223444,1
mnist,dp_kfm,public,1.0,2,group,conv1,conv1,0.2952203760199272,6.047410161807594e-05,0.4312011646109399,1
mnist,dp_kfm,public,1.0,2,group,conv2,conv2,0.2241689155386889,0.0010101003377976,0.1617341164925677,1
mnist,dp_kfm,public,1.0,2,group,fc1,fc1,0.8902526528651112,0.6987076035787227,0.0055144989568282,1
mnist,dp_kfm,public,1.0,2,group,fc2,fc2,7.262674105040783,0.3002218219818645,0.0088856503118596,1
mnist,dp_kfm,public,1.0,2,layer,conv1,conv1,0.2952203760199272,6.047410161807594e-05,0.4312011646109399,1
mnist,dp_kfm,public,1.0,2,layer,conv2,conv2,0.2241689155386889,0.0010101003377976,0.1617341164925677,1
mnist,dp_kfm,public,1.0,2,layer,fc1,fc1,0.8902526528651112,0.6987076035787227,0.0055144989568282,1
mnist,dp_kfm,public,1.0,2,layer,fc2,fc2,7.262674105040783,0.3002218219818645,0.0088856503118596,1
mnist,dp_kfm,public,1.0,3,group,conv1,conv1,0.9702304176692852,0.0006471183932402,0.1399810408340569,1
mnist,dp_kfm,public,1.0,3,group,conv2,conv2,0.6712415722280503,0.00902889252026,0.1503510019921937,1
mnist,dp_kfm,public,1.0,3,group,fc1,fc1,0.9968441642063952,0.986479338728564,0.0109688143058115,1
mnist,dp_kfm,public,1.0,3,group,fc2,fc2,0.8216302648548818,0.00384465035794,0.0613870650244009,1
mnist,dp_kfm,public,1.0,3,layer,conv1,conv1,0.9702304176692852,0.0006471183932402,0.1399810408340569,1
mnist,dp_kfm,public,1.0,3,layer,conv2,conv2,0.6712415722280503,0.00902889252026,0.1503510019921937,1
mnist,dp_kfm,public,1.0,3,layer,fc1,fc1,0.9968441642063952,0.986479338728564,0.0109688143058115,1
mnist,dp_kfm,public,1.0,3,layer,fc2,fc2,0.8216302648548818,0.00384465035794,0.0613870650244009,1
mnist,dp_kfm,public,1.0,4,group,conv1,conv1,2.3892740087275186,0.0039727235233501,0.1072630200569748,1
mnist,dp_kfm,public,1.0,4,group,conv2,conv2,1.6950321123583296,0.0557818336131425,0.0934682879806207,1
mnist,dp_kfm,public,1.0,4,group,fc1,fc1,1.013610358143506,0.890092544242144,0.0102667086748416,1
mnist,dp_kfm,public,1.0,4,group,fc2,fc2,3.014460735780273,0.0501528986213664,0.0175663367278712,1
mnist,dp_kfm,public,1.0,4,layer,conv1,conv1,2.3892740087275186,0.0039727235233501,0.1072630200569748,1
mnist,dp_kfm,public,1.0,4,layer,conv2,conv2,1.6950321123583296,0.0557818336131425,0.0934682879806207,1
mnist,dp_kfm,public,1.0,4,layer,fc1,fc1,1.013610358143506,0.890092544242144,0.0102667086748416,1
mnist,dp_kfm,public,1.0,4,layer,fc2,fc2,3.014460735780273,0.0501528986213664,0.0175663367278712,1
mnist,dp_kfm,public,1.0,5,group,conv1,conv1,0.4273192037929043,0.0001250498998027,0.2210547743631477,1
mnist,dp_kfm,public,1.0,5,group,conv2,conv2,0.4024439837127292,0.0032052300803009,0.1123146167765622,1
mnist,dp_kfm,public,1.0,5,group,fc1,fc1,1.0231370740841812,0.9420545810001236,0.005016634843211,1
mnist,dp_kfm,public,1.0,5,group,fc2,fc2,2.985467122172559,0.0546151390197695,0.0123818277345458,1
mnist,dp_kfm,public,1.0,5,layer,conv1,conv1,0.4273192037929043,0.0001250498998027,0.2210547743631477,1
mnist,dp_kfm,public,1.0,5,layer,conv2,conv2,0.4024439837127292,0.0032052300803009,0.1123146167765622,1
mnist,dp_kfm,public,1.0,5,layer,fc1,fc1,1.0231370740841812,0.9420545810001236,0.005016634843211,1
mnist,dp_kfm,public,1.0,5,layer,fc2,fc2,2.985467122172559,0.0546151390197695,0.0123818277345458,1
mnist,dp_kfm_a,pink,0.25,1,group,conv1,conv1,1.8032972039133743,0.0021865816121635,0.1206408353845865,1
mnist,dp_kfm_a,pink,0.25,1,group,conv2,conv2,1.3048710659643512,0.0334665335918991,0.0556325795121016,1
mnist,dp_kfm_a,pink,0.25,1,group,fc1,fc1,1.0615525947365565,0.9587470556706766,0.0484997197375421,1
mnist,dp_kfm_a,pink,0.25,1,group,fc2,fc2,1.011902638006385,0.0055998291252594,0.4647145600006704,1
mnist,dp_kfm_a,pink,0.25,1,layer,conv1,conv1,1.8032972039133743,0.0021865816121635,0.1206408353845865,1
mnist,dp_kfm_a,pink,0.25,1,layer,conv2,conv2,1.3048710659643512,0.0334665335918991,0.0556325795121016,1
mnist,dp_kfm_a,pink,0.25,1,layer,fc1,fc1,1.0615525947365565,0.9587470556706766,0.0484997197375421,1
mnist,dp_kfm_a,pink,0.25,1,layer,fc2,fc2,1.011902638006385,0.0055998291252594,0.4647145600006704,1
mnist,dp_kfm_a,pink,0.25,2,group,conv1,conv1,1.3760445411451698,0.0012948092215985,0.0637050066156947,1
mnist,dp_kfm_a,pink,0.25,2,group,conv2,conv2,1.0559662443736113,0.0219301423258621,0.0799956488787579,1
mnist,dp_kfm_a,pink,0.25,2,group,fc1,fc1,1.0648293115117775,0.9648497704812082,0.060620383289018,1
mnist,dp_kfm_a,pink,0.25,2,group,fc2,fc2,1.477393548798409,0.0119252779713338,0.4727063632493481,1
mnist,dp_kfm_a,pink,0.25,2,layer,conv1,conv1,1.3760445411451698,0.0012948092215985,0.0637050066156947,1
mnist,dp_kfm_a,pink,0.25,2,layer,conv2,conv2,1.0559662443736113,0.0219301423258621,0.0799956488787579,1
mnist,dp_kfm_a,pink,0.25,2,layer,fc1,fc1,1.0648293115117775,0.9648497704812082,0.060620383289018,1
mnist,dp_kfm_a,pink,0.25,2,layer,fc2,fc2,1.477393548798409,0.0119252779713338,0.4727063632493481,1
mnist,dp_kfm_a,pink,0.25,3,group,conv1,conv1,1.3286781764586677,0.0012019847796228,0.0588584558394374,1
mnist,dp_kfm_a,pink,0.25,3,group,conv2,conv2,1.029634696212088,0.0208444689073052,0.0915273448594114,1
mnist,dp_kfm_a,pink,0.25,3,group,fc1,fc1,1.0641842364518284,0.9636643349139072,0.0479892070729455,1
mnist,dp_kfm_a,pink,0.25,3,group,fc2,fc2,1.6186875821985167,0.0142892113991681,0.4213547757894803,1
mnist,dp_kfm_a,pink,0.25,3,layer,conv1,conv1,1.3286781764586677,0.0012019847796228,0.0588584558394374,1
mnist,dp_kfm_a,pink,0.25,3,layer,conv2,conv2,1.029634696212088,0.0208444689073052,0.0915273448594114,1
mnist,dp_kfm_a,pink,0.25,3,layer,fc1,fc1,1.0641842364518284,0.9636643349139072,0.0479892070729455,1
mnist,dp_kfm_a,pink,0.25,3,layer,fc2,fc2,1.6186875821985167,0.0142892113991681,0.4213547757894803,1
mnist,dp_kfm_a,pink,0.25,4,group,conv1,conv1,1.317401452302957,0.0011802552318009,0.0589381274415056,1
mnist,dp_kfm_a,pink,0.25,4,group,conv2,conv2,1.0221997384992665,0.0205357080839396,0.0853465537250858,1
mnist,dp_kfm_a,pink,0.25,4,group,fc1,fc1,1.0644146369185568,0.963675589084234,0.0347586509101844,1
mnist,dp_kfm_a,pink,0.25,4,group,fc2,fc2,1.633426433820875,0.0146084476000232,0.3093738694675997,1
mnist,dp_kfm_a,pink,0.25,4,layer,conv1,conv1,1.317401452302957,0.0011802552318009,0.0589381274415056,1
mnist,dp_kfm_a,pink,0.25,4,layer,conv2,conv2,1.0221997384992665,0.0205357080839396,0.0853465537250858,1
mnist,dp_kfm_a,pink,0.25,4,layer,fc1,fc1,1.0644146369185568,0.963675589084234,0.0347586509101844,1
mnist,dp_kfm_a,pink,0.25,4,layer,fc2,fc2,1.633426433820875,0.0146084476000232,0.3093738694675997,1
mnist,dp_kfm_a,pink,0.25,5,group,conv1,conv1,1.309069105954279,0.0011661719901233,0.0580042095595358,1
mnist,dp_kfm_a,pink,0.25,5,group,conv2,conv2,1.0235372645825085,0.0205929660565677,0.0745164792690099,1
mnist,dp_kfm_a,pink,0.25,5,group,fc1,fc1,1.064194411721998,0.9635095427736724,0.0251252103014372,1
mnist,dp_kfm_a,pink,0.25,5,group,fc2,fc2,1.6398831225631356,0.0147313191796311,0.2307084638838594,1
mnist,dp_kfm_a,pink,0.25,5,layer,conv1,conv1,1.309069105954279,0.0011661719901233,0.0580042095595358,1
mnist,dp_kfm_a,pink,0.25,5,layer,conv2,conv2,1.0235372645825085,0.0205929660565677,0.07451647926901,1
mnist,dp_kfm_a,pink,0.25,5,layer,fc1,fc1,1.064194411721998,0.9635095427736724,0.0251252103014372,1
mnist,dp_kfm_a,pink,0.25,5,layer,fc2,fc2,1.6398831225631356,0.0147313191796311,0.2307084638838594,1
mnist,dp_kfm_a,pink,0.5,1,group,conv1,conv1,2.9145083257578395,0.005703974702224,0.0659915571920899,1
mnist,dp_kfm_a,pink,0.5,1,group,conv2,conv2,1.6829917115144548,0.0556818377548115,0.0381644455223785,1
mnist,dp_kfm_a,pink,0.5,1,group,fc1,fc1,1.047795733706386,0.93364557082927,0.0425613283368157,1
mnist,dp_kfm_a,pink,0.5,1,group,fc2,fc2,0.9535569630168972,0.0049686167136961,0.688981884540547,1
mnist,dp_kfm_a,pink,0.5,1,layer,conv1,conv1,2.9145083257578395,0.005703974702224,0.0659915571920899,1
mnist,dp_kfm_a,pink,0.5,1,layer,conv2,conv2,1.6829917115144548,0.0556818377548115,0.0381644455223785,1
mnist,dp_kfm_a,pink,0.5,1,layer,fc1,fc1,1.047795733706386,0.93364557082927,0.0425613283368157,1
mnist,dp_kfm_a,pink,0.5,1,layer,fc2,fc2,0.9535569630168972,0.0049686167136961,0.6889818845405469,1
mnist,dp_kfm_a,pink,0.5,2,group,conv1,conv1,1.3954446590488825,0.0013304507463542,0.0754600547723803,1
mnist,dp_kfm_a,pink,0.5,2,group,conv2,conv2,0.9239659803195034,0.0168105128640098,0.0749422945629609,1
mnist,dp_kfm_a,pink,0.5,2,group,fc1,fc1,1.0586004116260213,0.9559096903751082,0.042895885715483,1
mnist,dp_kfm_a,pink,0.5,2,group,fc2,fc2,2.167409779347795,0.0259493460145279,0.4756747025574419,1
