method,seed,epoch,interval,global_update_index,interval_steps,sensor_type,update_frequency,layer,NSR_G,cos_G,clean_G_norm,noisy_G_norm,NSR_A,cos_A,clean_A_norm,noisy_A_norm
CLW-Noisy-Fast,42,2,3,7,58,noisy,4,conv1,82.18857708738854,0.05628764694406212,6.241925459417905e-08,5.144327657337956e-06,31.411247228050126,-0.015722159181625252,7.061203206155488e-08,2.2087059755504574e-06
CLW-Noisy-Fast,42,2,3,7,58,noisy,4,conv2,30.70779768880205,0.00040128860218061003,8.811843329104132e-08,2.704702310626091e-06,24.340822070874143,0.018687435556556185,1.0799363637095075e-06,2.6285270721428317e-05
CLW-Noisy-Fast,42,2,3,7,58,noisy,4,fc1,28.099789478382394,0.01261929301109308,1.1856268513998476e-07,3.334788769479578e-06,44.70622100177637,0.022655701648950238,3.1804792442263212e-06,0.0001422239109989944
CLW-Noisy-Fast,42,2,3,7,58,noisy,4,fc2,1.5503430132407081,0.25991742901444925,6.378242865368011e-07,1.223287636178257e-06,1.9174418463933809,0.46961252998493863,2.2739095010171263e-05,4.93947425889496e-05
CLW-Noisy-Fast,42,2,4,8,59,noisy,4,conv1,104.65719131782626,0.023334848298450683,5.411921198625711e-08,5.669192321864997e-06,43.40645283223092,0.009425364975424377,6.479572232525872e-08,2.8158102104951655e-06
CLW-Noisy-Fast,42,2,4,8,59,noisy,4,conv2,49.102062640406764,0.002091773338630616,5.794532857375814e-08,2.8455505951327575e-06,33.815842039303746,0.033435010871600813,7.9089191918962e-07,2.6760720608538838e-05
CLW-Noisy-Fast,42,2,4,8,59,noisy,4,fc1,38.050562221772495,-0.00013508609648601593,8.730872850681664e-08,3.3209843292732578e-06,62.32349661016614,0.015661239853700402,2.2902876200052113e-06,0.000142756402664483
CLW-Noisy-Fast,42,2,4,8,59,noisy,4,fc2,2.4475497510399316,0.05210985918490445,3.447133277604275e-07,8.531599596528898e-07,2.786108813917253,0.36804053337159454,1.5336637266537544e-05,4.5933434586240884e-05
CLW-Noisy-Fast,42,3,1,9,58,noisy,4,conv1,103.66040914505082,0.00448795955669162,4.97647506006316e-08,5.159591317023607e-06,40.98812590501251,-0.009207648380507867,6.098173005924996e-08,2.494574875179352e-06
CLW-Noisy-Fast,42,3,1,9,58,noisy,4,conv2,49.918294206541276,0.002202330378430982,5.313196967256328e-08,2.6527223779473566e-06,35.40776764203041,0.011751955654725628,7.506941011052075e-07,2.6579100800532415e-05
CLW-Noisy-Fast,42,3,1,9,58,noisy,4,fc1,45.3667710394784,0.0027643118888343605,7.321451181196422e-08,3.321779083107499e-06,77.59765961066245,0.013118590070364141,1.8305030387437027e-06,0.00014205514201023995
CLW-Noisy-Fast,42,3,1,9,58,noisy,4,fc2,3.086630200887266,0.07751562954256656,2.862552088935142e-07,9.464577884604635e-07,3.5779991041203085,0.22919752483905667,1.182621855111912e-05,4.3434461111906536e-05
CLW-Noisy-Fast,42,3,2,10,59,noisy,4,conv1,75.96117209061866,-0.00871805453461113,7.197886125983249e-08,5.464978504584128e-06,27.809636352095875,-0.003114878466888297,8.625053666014982e-08,2.395504206315113e-06
CLW-Noisy-Fast,42,3,2,10,59,noisy,4,conv2,30.133996150862828,0.011548508390317106,8.707651632506709e-08,2.62795398851802e-06,24.902390576922706,0.0424200826114334,1.063726690092994e-06,2.651476036627315e-05
CLW-Noisy-Fast,42,3,2,10,59,noisy,4,fc1,38.51945303642008,0.010048314712242282,8.643649367559891e-08,3.33228906347498e-06,67.02541152285274,0.015598319065745095,2.1321707890790285e-06,0.0001429271563438694
CLW-Noisy-Fast,42,3,2,10,59,noisy,4,fc2,2.491711143473704,0.11322939445647948,3.7039309950732174e-07,1.0129177302672571e-06,2.845230023976776,0.31572143701553324,1.4814042598392022e-05,4.442153980489165e-05
CLW-Noisy-Fast,42,3,3,11,58,noisy,4,conv1,67.43951114550386,-0.0013723350285346388,7.695405062078973e-08,5.188870358620789e-06,23.64645439113048,-0.005963361903678359,9.064810761126053e-08,2.1382855829112807e-06
CLW-Noisy-Fast,42,3,3,11,58,noisy,4,conv2,32.844509600595465,0.002874609537365513,7.83004772181357e-08,2.5719244939461787e-06,27.14460990361212,0.02259893873641295,9.78935826994322e-07,2.6577803463098367e-05
CLW-Noisy-Fast,42,3,3,11,58,noisy,4,fc1,47.99681157467488,0.006415213613467277,6.98415392322815e-08,3.3538532314232417e-06,83.6225409150803,0.011742524578924598,1.700376960565583e-06,0.00014219980895311147
CLW-Noisy-Fast,42,3,3,11,58,noisy,4,fc2,3.206286052680116,0.05557566893603845,2.5507840480334623e-07,8.59858280591588e-07,3.9078539779329957,0.2688574720188926,1.0722379186114335e-05,4.349823414802644e-05
CLW-Noisy-Fast,42,3,4,12,59,noisy,4,conv1,63.54409645074177,-0.013443837980856296,9.225925058177006e-08,5.858334202699965e-06,27.876783118326234,0.07030010296996721,1.0605749614447421e-07,2.985829899900718e-06
CLW-Noisy-Fast,42,3,4,12,59,noisy,4,conv2,44.43307545680338,0.005344996132649273,6.585197129490201e-08,2.92748752131713e-06,27.55530172970365,0.027610635004254844,9.664665579208452e-07,2.6641498127287697e-05
CLW-Noisy-Fast,42,3,4,12,59,noisy,4,fc1,62.86550052641334,-0.0003836317155979475,5.321231688598004e-08,3.3447234495739997e-06,99.88953681604342,0.010963885793969065,1.4294817625448577e-06,0.000142798965871908
CLW-Noisy-Fast,42,3,4,12,59,noisy,4,fc2,4.3337260295088935,0.03343747167475507,2.323057758434156e-07,1.020942315467733e-06,4.418441703405545,0.22034151801059845,9.640869083783322e-06,4.3676231274635876e-05
CLW-Noisy-Fast,42,4,1,13,58,noisy,4,conv1,44.972965609147515,0.014204069185599523,1.1708429671392402e-07,5.268731950068098e-06,16.57638523602438,0.029522036827327822,1.529841624791079e-07,2.54747865615865e-06
CLW-Noisy-Fast,42,4,1,13,58,noisy,4,conv2,31.904875149503997,0.013338740608888497,8.586469787360873e-08,2.744201034097284e-06,23.078760976080567,0.056780525308112444,1.1724305007743955e-06,2.7101607345036378e-05
CLW-Noisy-Fast,42,4,1,13,58,noisy,4,fc1,52.47041176360487,0.0017914960922686444,6.343717542866142e-08,3.3286745489638362e-06,85.10099287504104,0.012104084666472071,1.6701910512782757e-06,0.00014214549126557825
CLW-Noisy-Fast,42,4,1,13,58,noisy,4,fc2,3.3470338265051955,0.08151885349365295,2.6762472956932415e-07,9.67471248519778e-07,3.834358064366762,0.2751037755491755,1.1127060278627017e-05,4.4369969133835345e-05
CLW-Noisy-Fast,42,4,2,14,59,noisy,4,conv1,53.78386399381904,0.013131360640611017,9.9946881295273e-08,5.378409274752824e-06,17.214017118437003,-0.00042240644137552603,1.5038912460656605e-07,2.584219328467054e-06
CLW-Noisy-Fast,42,4,2,14,59,noisy,4,conv2,34.022132002053226,0.009719677116057401,8.248021928195388e-08,2.8092393423309797e-06,24.732371106819645,0.038321460373110065,1.0839819428680098e-06,2.6830547748125058e-05
CLW-Noisy-Fast,42,4,2,14,59,noisy,4,fc1,64.70024212641577,0.0036580341299265262,5.172807326237822e-08,3.347765944883285e-06,109.3231517574526,0.00885101312152433,1.3071970347513623e-06,0.00014291266284224716
CLW-Noisy-Fast,42,4,2,14,59,noisy,4,fc2,5.000071551219031,0.02716706051542107,1.763923559995683e-07,8.998509904276075e-07,5.705863995681274,0.1926998478385105,7.381777373977865e-06,4.291902154141596e-05
CLW-Noisy-Fast,42,4,3,15,58,noisy,4,conv1,45.79404986265416,0.010455945575790023,1.1873684869640958e-07,5.439355101256514e-06,15.88091995567136,0.020348595242261867,1.6075526925327218e-07,2.5591383836337164e-06
CLW-Noisy-Fast,42,4,3,15,58,noisy,4,conv2,38.65638194178661,0.008003009034678848,6.703415697794394e-08,2.594093543218333e-06,28.684652041311068,0.03701075300118168,9.248006630885538e-07,2.654713455172482e-05
CLW-Noisy-Fast,42,4,3,15,58,noisy,4,fc1,71.51343478998537,0.0017820089988626912,4.639562131512897e-08,3.3182771237515907e-06,125.09884947839946,0.006839870221752053,1.1352742783133715e-06,0.00014202490708422423
CLW-Noisy-Fast,42,4,3,15,58,noisy,4,fc2,5.747206456283811,0.023095560987639555,1.6942677964567952e-07,9.86594864093678e-07,6.748879016872715,0.12102969223083021,6.3587525300295305e-06,4.322017306765966e-05
CLW-Noisy-Fast,42,4,4,16,59,noisy,4,conv1,55.38045744367529,0.027209719732199912,9.899916640686024e-08,5.4894364492618584e-06,20.082175504844194,0.06060654472642245,1.449937744957984e-07,2.937764791607502e-06
CLW-Noisy-Fast,42,4,4,16,59,noisy,4,conv2,42.22587737797159,0.000830671279774892,6.769940356252249e-08,2.8582540835358112e-06,29.19080236052822,0.013437071329804042,9.001168084155114e-07,2.6272348134912162e-05
CLW-Noisy-Fast,42,4,4,16,59,noisy,4,fc1,72.91674016966041,0.000615695443832817,4.527405413743684e-08,3.3012132884177628e-06,121.53616169182781,0.0068303117735985155,1.172982289380353e-06,0.00014256312096438544
CLW-Noisy-Fast,42,4,4,16,59,noisy,4,fc2,5.562013270442274,0.016686493022340522,1.6278958675960223e-07,9.119510505456164e-07,6.264005792156798,0.16586828867468922,6.810456071229346e-06,4.326233932440169e-05
CLW-Noisy-Fast,42,5,1,17,58,noisy,4,conv1,50.44578510718418,0.0029666180089209138,1.1876361114128218e-07,5.9908443833390445e-06,15.194656889898878,-0.03473847363631551,1.768771773090263e-07,2.6626542219949183e-06
CLW-Noisy-Fast,42,5,1,17,58,noisy,4,conv2,42.41897806635441,0.0044976297939650755,6.462563023986887e-08,2.7425650404936915e-06,28.912718909921182,0.03597986611351035,9.081030277653797e-07,2.6274112512035793e-05
CLW-Noisy-Fast,42,5,1,17,58,noisy,4,fc1,67.90431373119635,0.003425607941806917,4.867010000213032e-08,3.3058224377920297e-06,117.37738420488202,0.00851677810169478,1.210783831613261e-06,0.00014212397090725002
CLW-Noisy-Fast,42,5,1,17,58,noisy,4,fc2,4.736505907591465,-0.0006146310715772944,1.926088846643389e-07,8.909259188199164e-07,5.628391932506932,0.1566192804674359,7.471161969298229e-06,4.2572059667933034e-05
CLW-Noisy-Fast,42,5,2,18,59,noisy,4,conv1,44.9810641964271,-0.008321282166953539,1.261165155591767e-07,5.668981262544299e-06,15.020507708663246,0.010513261692994416,1.882499844368625e-07,2.827055682536904e-06
CLW-Noisy-Fast,42,5,2,18,59,noisy,4,conv2,34.48220293125736,0.007952416919486909,7.521684173096938e-08,2.5962497867360117e-06,26.86429162854467,0.037055980224435625,9.805266231520046e-07,2.63606912417499e-05
CLW-Noisy-Fast,42,5,2,18,59,noisy,4,fc1,81.68123879662872,0.0016654286243117863,4.041050426277595e-08,3.3011862038955797e-06,135.25590342856052,0.006850807924244437,1.055460104267382e-06,0.00014276072235434314
CLW-Noisy-Fast,42,5,2,18,59,noisy,4,fc2,5.395842166556265,0.037443729469266544,1.5360218597910548e-07,8.649761425233099e-07,5.781690422831167,0.14725827392128074,7.384467459028746e-06,4.315623611051777e-05
CLW-Noisy-Fast,42,5,3,19,58,noisy,4,conv1,50.514820733839116,-0.01877191769349575,1.1730530838932201e-07,5.9191749545827e-06,10.016922333166164,0.03925399345973969,1.815801644394699e-07,1.838500994678696e-06
CLW-Noisy-Fast,42,5,3,19,58,noisy,4,conv2,54.05976946618447,0.003689192690471283,5.3069094469340235e-08,2.8699478235159364e-06,33.03156723040161,0.04684933623973095,7.995596773270386e-07,2.6437896588464348e-05
CLW-Noisy-Fast,42,5,3,19,58,noisy,4,fc1,93.31504219885414,0.000825856837678621,3.5714146876172666e-08,3.3328463740221126e-06,153.67737332377052,0.006257523837556476,9.235163521101309e-07,0.00014192653927303203
CLW-Noisy-Fast,42,5,3,19,58,noisy,4,fc2,5.446196270229576,0.059334208375985395,1.891503140230391e-07,1.0809128662306278e-06,5.492697894095306,0.19655144437554034,7.606064035059515e-06,4.2606561451797426e-05
CLW-Noisy-Fast,42,5,4,20,59,noisy,4,conv1,33.526228821951904,0.008644147323508768,1.4467166333185389e-07,4.8512041282490285e-06,11.14269121113582,0.004371351042834711,2.1263533979835966e-07,2.3625617583857964e-06
CLW-Noisy-Fast,42,5,4,20,59,noisy,4,conv2,48.24839925418766,-0.007128161953657729,5.605565946400785e-08,2.7010262042438056e-06,32.742126104916174,0.03465803635763048,8.112361056073189e-07,2.657867260533635e-05
CLW-Noisy-Fast,42,5,4,20,59,noisy,4,fc1,79.37615955710751,0.002525477464201509,4.243539897093587e-08,3.3690279604203804e-06,137.0428424119809,0.007234791831309314,1.0411040226077094e-06,0.00014267977611765291
CLW-Noisy-Fast,42,5,4,20,59,noisy,4,fc2,6.301688605169579,0.061835904058315,1.6832114048778104e-07,1.1151986405277778e-06,5.8333785251262125,0.20055483401080612,7.364140718134938e-06,4.382932415263144e-05
CLW-Clean-Slow,42,1,1,1,234,clean,1,conv1,1.729892150299105,0.3819727817366864,3.7076120715851123e-06,6.907987617192515e-06,1.4636684765628132,0.5422685337481037,2.2876824027717275e-06,4.173426066829423e-06
CLW-Clean-Slow,42,1,1,1,234,clean,1,conv2,8.63293338372502,0.06032278170218748,3.7037507945449866e-07,3.2172659288604904e-06,10.82934195384378,0.10455928296963973,2.9354995341071576e-06,3.196543913792627e-05
CLW-Clean-Slow,42,1,1,1,234,clean,1,fc1,12.390793294837602,0.04402873464409709,3.297065927003447e-07,4.097353013822088e-06,15.990859933570723,0.06130618985062364,1.0664344872080065e-05,0.0001708536895102929
CLW-Clean-Slow,42,1,1,1,234,clean,1,fc2,0.6345120006556102,0.7278039049156557,2.1050423671093937e-06,2.6070626012571475e-06,0.582648544436056,0.8625937434629483,8.993768277871545e-05,0.00010360892534248504
CLW-Clean-Slow,42,2,1,2,234,clean,1,conv1,84.46174240258001,0.0611019309661017,7.870710101972291e-08,6.661353869077947e-06,34.52779241077788,-0.006196188446159293,9.62405074093532e-08,3.3191506335144174e-06
CLW-Clean-Slow,42,2,1,2,234,clean,1,conv2,32.57984147486061,0.006649936227043913,1.0360692023957436e-07,3.3765986565363974e-06,20.982199451453113,0.04021550181157127,1.5138043225141526e-06,3.178907551975039e-05
CLW-Clean-Slow,42,2,1,2,234,clean,1,fc1,20.4536693840074,0.013910395293444061,1.9385780033960323e-07,3.9665904362751696e-06,28.558728865018562,0.03417029978785269,5.966487266893647e-06,0.00017049502807055903
CLW-Clean-Slow,42,2,1,2,234,clean,1,fc2,0.7991831315428253,0.46728004140583174,1.2885485635785103e-06,1.437100570335971e-06,0.9151689267695402,0.7510347373043093,5.647619118883539e-05,7.822604291152151e-05
CLW-Clean-Slow,42,3,1,3,234,clean,1,conv1,54.981647545505034,-0.009247308909050912,1.2204840858379295e-07,6.706860647520167e-06,21.559604950485365,0.08726567356617772,1.5189264087614752e-07,3.311092769429237e-06
CLW-Clean-Slow,42,3,1,3,234,clean,1,conv2,36.59168192408338,0.014396379226100086,9.117405306663959e-08,3.340629288115574e-06,21.339190678298635,0.031014120158953922,1.4943303363172358e-06,3.1900141058784875e-05
CLW-Clean-Slow,42,3,1,3,234,clean,1,fc1,34.89054251266576,0.008008297169318999,1.1500835140539157e-07,4.0140073784377825e-06,48.37625177992542,0.021563636010946043,3.525138620037165e-06,0.00017057276156401925
CLW-Clean-Slow,42,3,1,3,234,clean,1,fc2,1.5031222060419582,0.2764572171066615,7.655061311120849e-07,1.3673541922312642e-06,1.304289205095613,0.6059519623069841,3.933818072399744e-05,6.451225754199117e-05
CLW-Clean-Slow,42,4,1,4,234,clean,1,conv1,43.45131174013045,0.06533861810083454,1.557054537875435e-07,6.78369200895059e-06,12.891324020027922,0.10381309593405888,2.5101681309410527e-07,3.2843836971436414e-06
CLW-Clean-Slow,42,4,1,4,234,clean,1,conv2,33.41804076332627,0.008117938102960945,9.565453059478984e-08,3.198505212070749e-06,20.2803369738602,0.03866511072279192,1.5582732182772777e-06,3.1625417826705576e-05
CLW-Clean-Slow,42,4,1,4,234,clean,1,fc1,46.89135337219515,0.0021108955333103137,8.468548333097787e-08,3.97087114773364e-06,66.71461274658887,0.013181187906076903,2.5542830047898125e-06,0.0001704226729717233
CLW-Clean-Slow,42,4,1,4,234,clean,1,fc2,1.8702685912472132,0.1902556896296356,6.047449115355656e-07,1.258418845039231e-06,1.753862581981562,0.5002483463113744,2.931154354817498e-05,5.938066239693663e-05
CLW-Clean-Slow,42,5,1,5,234,clean,1,conv1,27.938784337615036,0.018543874855998902,2.1307714219134517e-07,5.956398511652494e-06,8.365285054458665,0.02434018020079439,3.5587792017858907e-07,2.9725794150433013e-06
CLW-Clean-Slow,42,5,1,5,234,clean,1,conv2,42.73028350349034,-0.008904016411366287,7.843708586162721e-08,3.347407019899641e-06,23.459394471031857,0.06096861489154057,1.35265740958336e-06,3.1788204290160114e-05
CLW-Clean-Slow,42,5,1,5,234,clean,1,fc1,63.564208162477804,0.005135932400311831,6.298276931109723e-08,4.004624272030806e-06,92.33547077098197,0.010673617644279397,1.8446366036759793e-06,0.00017033524522764952
CLW-Clean-Slow,42,5,1,5,234,clean,1,fc2,2.436483441175281,0.26473746243454976,5.133218046390044e-07,1.4955645956660454e-06,1.9354887716058997,0.482147764282882,2.6706329436000426e-05,5.897817103197329e-05
CLW-Clean-Fast,42,1,1,1,58,clean,4,conv1,0.32996802421489385,0.9420226388120727,2.0891072855322958e-05,2.0192626946287534e-05,0.25012107225367514,0.9661073050301996,1.2863028591543128e-05,1.354857863827156e-05
CLW-Clean-Fast,42,1,1,1,58,clean,4,conv2,1.3633032675052976,0.5172563709046478,2.0550515715931664e-06,3.4693381360572868e-06,2.454710781167834,0.37600750003414474,1.0905169517665155e-05,2.8904140280980293e-05
CLW-Clean-Fast,42,1,1,1,58,clean,4,fc1,6.466757499791882,0.10144801863482394,5.176224108433795e-07,3.390541068062652e-06,10.995312547755505,0.08931639788928232,1.2949848574348624e-05,0.00014295952125495276
CLW-Clean-Fast,42,1,1,1,58,clean,4,fc2,0.4940013633497743,0.7872904059663453,2.525870920515659e-06,2.8288487332816816e-06,0.48831013947517904,0.8999981186561835,9.611927178521507e-05,0.00010770538357670074
CLW-Clean-Fast,42,1,2,2,59,clean,4,conv1,29.458974358793242,-0.09048418881220348,1.8555593419298568e-07,5.429814907897995e-06,23.757935638546197,0.013298492460791343,1.0852347001409509e-07,2.582633273735997e-06
CLW-Clean-Fast,42,1,2,2,59,clean,4,conv2,58.49516309820331,-0.006272575348293039,4.8681775801200196e-08,2.8447815763029967e-06,43.22917078832277,0.0056552520537929,6.151563922456617e-07,2.658931977895752e-05
CLW-Clean-Fast,42,1,2,2,59,clean,4,fc1,14.678789710543759,0.02879401170264259,2.2867698403562178e-07,3.364095627284469e-06,22.387831190327994,0.04738881878655201,6.385983913581827e-06,0.00014312893591289695
CLW-Clean-Fast,42,1,2,2,59,clean,4,fc2,0.5517035190868632,0.6634369601653031,1.6859543871034569e-06,1.893574830803471e-06,0.7023124328666092,0.811318418740841,6.462865404477039e-05,7.762043087293705e-05
CLW-Clean-Fast,42,1,3,3,58,clean,4,conv1,70.95861324489971,0.0060020282643365366,7.195275649950569e-08,5.106839163399704e-06,52.5280194636018,0.0202088828139589,4.501887946519798e-08,2.3738183503989202e-06
CLW-Clean-Fast,42,1,3,3,58,clean,4,conv2,70.46367650894614,-0.005185432507270207,4.077042265237776e-08,2.8705979299656287e-06,49.23127073183654,0.03581466078417258,5.428940213136536e-07,2.6742688382279208e-05
CLW-Clean-Fast,42,1,3,3,58,clean,4,fc1,29.103214174837916,0.008771024143454358,1.1545555280040016e-07,3.361796307536909e-06,43.60971391129868,0.022136875564461943,3.259581005494506e-06,0.00014218439266604224
CLW-Clean-Fast,42,1,3,3,58,clean,4,fc2,1.1949274921100232,0.2769849125732329,6.994335921325164e-07,1.0886137323086521e-06,1.3589675816400628,0.5639247888548721,3.1524343771277624e-05,5.181692251686694e-05
CLW-Clean-Fast,42,1,4,4,59,clean,4,conv1,98.24428861371652,-0.0162761213444401,5.1956436998663146e-08,5.1002216991308945e-06,66.09458945403175,0.0011971616385728378,4.1028744910433477e-08,2.7120243457941486e-06
CLW-Clean-Fast,42,1,4,4,59,clean,4,conv2,40.74162296833377,-0.007516275438306431,6.516348965119698e-08,2.6507840485927624e-06,32.71697479380437,0.037423437895996524,8.094478039133659e-07,2.6502066184527647e-05
CLW-Clean-Fast,42,1,4,4,59,clean,4,fc1,29.14210014175972,0.00906538010260105,1.1623186380543898e-07,3.389005638090745e-06,45.09092913255125,0.020564501226358094,3.166821396425554e-06,0.00014282512700349858
CLW-Clean-Fast,42,1,4,4,59,clean,4,fc2,1.3262279190455561,0.334977873555663,8.737480889332676e-07,1.4480998631441195e-06,1.2616675699130626,0.6232335132421845,3.483365653921761e-05,5.6215090507280045e-05
CLW-Clean-Fast,42,2,1,5,58,clean,4,conv1,119.07538314260998,0.000315336886659289,4.7154352181645924e-08,5.614914657400629e-06,46.00550798886192,0.0016658255014505548,5.455579594965861e-08,2.510074775548186e-06
CLW-Clean-Fast,42,2,1,5,58,clean,4,conv2,28.762286949854044,0.005005241372217535,9.455296336855813e-08,2.7202582824940486e-06,25.25261898800278,0.038045430818566255,1.028446920547578e-06,2.599125557405416e-05
CLW-Clean-Fast,42,2,1,5,58,clean,4,fc1,32.252303509259676,0.003189339705931514,1.0355045646295135e-07,3.3394528670121128e-06,53.40205699601635,0.018486116436552236,2.6577855685605096e-06,0.000141955653879608
CLW-Clean-Fast,42,2,1,5,58,clean,4,fc2,0.9739606232353545,0.2866856670598234,8.87204085468301e-07,1.0273992649256401e-06,1.386376680916328,0.5823351508098801,3.072355923411832e-05,5.2411190181407206e-05
CLW-Clean-Fast,42,2,2,6,59,clean,4,conv1,89.90127067303705,0.022643975444052562,6.477675464772541e-08,5.828596424139907e-06,38.69852816093968,-0.009039937650683246,6.675146829146482e-08,2.5782533034624402e-06
CLW-Clean-Fast,42,2,2,6,59,clean,4,conv2,31.445239326060726,-0.0022589212403035888,8.42409236898967e-08,2.6466240443719916e-06,26.94557771338004,0.01975888869738705,9.916485701012858e-07,2.672250430737695e-05
CLW-Clean-Fast,42,2,2,6,59,clean,4,fc1,40.030348367978476,0.004814363892845184,8.384131892895851e-08,3.3570281225948593e-06,67.31280081687375,0.011682313757137044,2.116384222926632e-06,0.00014246890400790614
CLW-Clean-Fast,42,2,2,6,59,clean,4,fc2,1.3605104790952558,0.3537725736231573,6.711204095033755e-07,1.308500714458759e-06,1.7301774176799576,0.47932579157976696,2.532707762759734e-05,4.991686739734546e-05
CLW-Clean-Fast,42,2,3,7,58,clean,4,conv1,59.03682514922973,0.0742759200891391,8.700415898682832e-08,5.156679978459265e-06,22.839895975597265,-0.019843685527332514,9.708889392438133e-08,2.204495544603685e-06
CLW-Clean-Fast,42,2,3,7,58,clean,4,conv2,30.70526806891931,-0.002483023565492513,8.82183805718203e-08,2.706226497376382e-06,24.27596238201094,0.02131518525299024,1.0829356447270816e-06,2.6290919694329507e-05
CLW-Clean-Fast,42,2,3,7,58,clean,4,fc1,45.16896279841613,0.005857936147220399,7.374592835542565e-08,3.3324464077997155e-06,75.88990069811412,0.013289748505770234,1.8733778030803684e-06,0.0001421831804575009
CLW-Clean-Fast,42,2,3,7,58,clean,4,fc2,1.3935394393976506,0.28422045476825825,7.255290711494769e-07,1.2582571925790332e-06,1.5998131253509658,0.5452177026291828,2.741527794557356e-05,5.231780216392733e-05
CLW-Clean-Fast,42,2,4,8,59,clean,4,conv1,72.30620060191119,0.02540036155690478,7.830278492043134e-08,5.667781846235297e-06,29.86292867100998,0.01746634484814977,9.388283609340475e-08,2.8099406945704403e-06
CLW-Clean-Fast,42,2,4,8,59,clean,4,conv2,51.239311806619725,0.002002139358074835,5.549460016495049e-08,2.843830049232334e-06,33.57205193982548,0.036038078145908904,7.968429254869866e-07,2.676989518647121e-05
CLW-Clean-Fast,42,2,4,8,59,clean,4,fc1,60.8535353570755,-0.0010785779765325153,5.459731637290297e-08,3.3216683826458755e-06,110.02165521614346,0.008201980286733941,1.2972657046525095e-06,0.00014273223249652845
CLW-Clean-Fast,42,2,4,8,59,clean,4,fc2,1.7767889193095312,0.10478664198128117,4.80740760179769e-07,8.933562220523193e-07,2.097533015786109,0.46107338626837335,2.0568582133801043e-05,4.858781400934588e-05
CLW-Clean-Fast,42,3,1,9,58,clean,4,conv1,63.244700279848246,0.019274917055147084,8.150935227172935e-08,5.159762808547395e-06,25.241622165998866,-0.012289401386459791,9.926863152918244e-08,2.497626556945068e-06
CLW-Clean-Fast,42,3,1,9,58,clean,4,conv2,47.12414199587016,0.0016202493064165515,5.620871034147986e-08,2.6489407500737583e-06,34.504542525316985,0.013547951621026576,7.708362247882126e-07,2.65971682856722e-05
CLW-Clean-Fast,42,3,1,9,58,clean,4,fc1,74.29059500977469,-0.00014516115723224276,4.470795960021376e-08,3.321104106694594e-06,144.98358417369266,0.007621386574050154,9.796572874337417e-07,0.00014203851143296408
CLW-Clean-Fast,42,3,1,9,58,clean,4,fc2,2.1154684518993427,0.14535595339481458,4.263947005141292e-07,1.0244720966981312e-06,2.5326975158039864,0.3248381639732644,1.6799027143138505e-05,4.493424795967277e-05
CLW-Clean-Fast,42,3,2,10,59,clean,4,conv1,39.91252232529517,-0.012398395757516664,1.378446588354984e-07,5.496077356264233e-06,16.213037081402767,0.0004579353802434708,1.4830976162454017e-07,2.40024848634391e-06
CLW-Clean-Fast,42,3,2,10,59,clean,4,conv2,29.190612207338734,0.009125953954519324,8.98261642597794e-08,2.624870865565994e-06,25.063661371398748,0.0421650649766154,1.0571956674183628e-06,2.652232745646788e-05
CLW-Clean-Fast,42,3,2,10,59,clean,4,fc1,70.29949821173838,0.004598715563334707,4.736125089211923e-08,3.330804455345507e-06,147.63037455190613,0.007054754795562754,9.679296115572147e-07,0.0001428995585107268
CLW-Clean-Fast,42,3,2,10,59,clean,4,fc2,1.8755782317207976,0.1937873189905131,4.996160247363959e-07,1.1094564736374638e-06,2.2416564055641457,0.3956499705640496,1.8929659906266524e-05,4.6208754754099634e-05
CLW-Clean-Fast,42,3,3,11,58,clean,4,conv1,38.627307504730254,0.001594483613057783,1.3507882067534199e-07,5.216542068209167e-06,14.105312128879254,0.0007671677818658385,1.5323924119991856e-07,2.156536009504958e-06
CLW-Clean-Fast,42,3,3,11,58,clean,4,conv2,41.0127962017291,0.0046621850316871894,6.266258481241926e-08,2.5713509261776e-06,31.27802263437762,0.012466717628083093,8.497540593250857e-07,2.657613568010876e-05
CLW-Clean-Fast,42,3,3,11,58,clean,4,fc1,96.70420239114111,0.0022780177062726933,3.4665406501428745e-08,3.3529664145056175e-06,211.68317653789455,0.004245592677913799,6.716458749410211e-07,0.00014217763897664997
CLW-Clean-Fast,42,3,3,11,58,clean,4,fc2,2.5026626656647633,0.07678029409646797,3.285916091142865e-07,8.752263029623503e-07,3.132606168807353,0.31575423384854145,1.3448457029384714e-05,4.440399373991756e-05
CLW-Clean-Fast,42,3,4,12,59,clean,4,conv1,32.548444362867905,-0.020044617749293447,1.8065272158447967e-07,5.8701902813533355e-06,14.990596629938127,0.11110044842561184,1.935694061068314e-07,2.954978909533114e-06
CLW-Clean-Fast,42,3,4,12,59,clean,4,conv2,49.21335872263743,0.007825776715446387,5.930227666675923e-08,2.9210557453339027e-06,30.89995894691604,0.026203145437621898,8.624402352727731e-07,2.6659031747389287e-05
CLW-Clean-Fast,42,3,4,12,59,clean,4,fc1,113.7168930092945,-0.0010157489396308782,2.9409949745403516e-08,3.3440589114487233e-06,261.91984610908617,0.0037776812673441006,5.451324066054311e-07,0.00014278230312709183
CLW-Clean-Fast,42,3,4,12,59,clean,4,fc2,3.3303897546430195,0.05076423159184615,2.998033619401126e-07,1.019615195262561e-06,3.5285615040647036,0.2816903684171818,1.2152860633472008e-05,4.469642016942337e-05
